timestamp,capital,unrealized_pnl,total_equity
2024-06-06 00:00:00,9998.934377455,-0.26627249999997726,9998.668104955
2024-06-06 01:00:00,9998.934377455,0.9562275000000227,9999.890604955
2024-06-06 02:00:00,9998.934377455,1.2787275000000227,10000.213104954999
2024-06-06 03:00:00,9998.934377455,0.2662275000000227,9999.200604955
2024-06-06 04:00:00,9998.934377455,0.5362275000000227,9999.470604955
2024-06-06 05:00:00,9998.934377455,-0.8437724999999773,9998.090604955
2024-06-06 06:00:00,9998.934377455,-1.0612724999999772,9997.873104955
2024-06-06 07:00:00,9998.934377455,0.003727500000022701,9998.938104955
2024-06-06 08:00:00,9998.934377455,-0.6637724999999772,9998.270604955
2024-06-06 09:00:00,9998.934377455,-0.1537724999999773,9998.780604955
2024-06-06 10:00:00,9998.934377455,-0.1987724999999773,9998.735604955
2024-06-06 11:00:00,9998.934377455,1.1662275000000226,10000.100604955
2024-06-06 12:00:00,9998.934377455,0.9412275000000226,9999.875604955
2024-06-06 13:00:00,9998.934377455,0.8962275000000227,9999.830604955
2024-06-06 14:00:00,9998.934377455,3.2812275000000226,10002.215604955
2024-06-06 15:00:00,9998.934377455,1.9162275000000226,10000.850604955
2024-06-06 16:00:00,9998.934377455,-0.3487724999999773,9998.585604955
2024-06-06 17:00:00,9998.934377455,0.5362275000000227,9999.470604955
2024-06-06 18:00:00,9998.934377455,0.6187275000000226,9999.553104954999
2024-06-06 19:00:00,9998.934377455,-4.076272499999977,9994.858104955
2024-06-06 20:00:00,9998.934377455,-2.4262724999999774,9996.508104954999
2024-06-06 21:00:00,9998.934377455,-1.8112724999999772,9997.123104955
2024-06-06 22:00:00,9998.934377455,-0.8437724999999773,9998.090604955
2024-06-06 23:00:00,9998.934377455,-1.5412724999999772,9997.393104955
2024-06-07 00:00:00,9998.934377455,-1.0987724999999773,9997.835604955
2024-06-07 01:00:00,9998.934377455,-1.0612724999999772,9997.873104955
2024-06-07 02:00:00,9998.934377455,-1.4587724999999772,9997.475604955
2024-06-07 03:00:00,9998.934377455,-0.2437724999999773,9998.690604955
2024-06-07 04:00:00,9998.934377455,1.6837275000000227,10000.618104955
2024-06-07 05:00:00,9998.934377455,2.0887275000000227,10001.023104955
2024-06-07 06:00:00,9998.934377455,1.8487275000000227,10000.783104955
2024-06-07 07:00:00,9998.934377455,0.6637275000000227,9999.598104955
2024-06-07 08:00:00,9998.934377455,0.6862275000000226,9999.620604955
2024-06-07 09:00:00,9998.934377455,2.0062275000000227,10000.940604955
2024-06-07 10:00:00,9998.934377455,2.688727500000023,10001.623104955
2024-06-07 11:00:00,9998.934377455,5.006227500000023,10003.940604955
2024-06-07 12:00:00,9998.934377455,1.7437275000000227,10000.678104954999
2024-06-07 13:00:00,9999.388079085,-0.44699375000000147,9998.941085335
2024-06-07 14:00:00,9999.388079085,0.5030062499999985,9999.891085334999
2024-06-07 15:00:00,9999.388079085,4.428006249999998,10003.816085335
2024-06-07 16:00:00,9999.388079085,7.678006249999999,10007.066085335
2024-06-07 17:00:00,10017.72014981,0.0,10017.72014981
2024-06-07 18:00:00,10017.72014981,0.0,10017.72014981
2024-06-07 19:00:00,10014.25161641,-0.8666999999997643,10013.38491641
2024-06-07 20:00:00,10014.25161641,-1.0916999999997643,10013.15991641
2024-06-07 21:00:00,10014.25161641,-1.8416999999997643,10012.40991641
2024-06-07 22:00:00,10014.25161641,3.808300000000236,10018.05991641
2024-06-07 23:00:00,10014.25161641,0.5833000000002357,10014.83491641
2024-06-08 00:00:00,10014.25161641,1.4833000000002359,10015.73491641
2024-06-08 01:00:00,10014.25161641,2.608300000000236,10016.85991641
2024-06-08 02:00:00,10014.25161641,1.8333000000002357,10016.08491641
2024-06-08 03:00:00,10014.25161641,2.3333000000002357,10016.58491641
2024-06-08 04:00:00,10014.25161641,-1.0166999999997643,10013.23491641
2024-06-08 05:00:00,10014.25161641,-0.9666999999997643,10013.28491641
2024-06-08 06:00:00,10014.25161641,-0.09169999999976426,10014.15991641
2024-06-08 07:00:00,10014.25161641,6.183300000000236,10020.43491641
2024-06-08 08:00:00,10014.25161641,2.633300000000236,10016.88491641
2024-06-08 09:00:00,10014.25161641,2.558300000000236,10016.80991641
2024-06-08 10:00:00,10014.25161641,3.483300000000236,10017.73491641
2024-06-08 11:00:00,10014.25161641,0.6583000000002358,10014.90991641
2024-06-08 12:00:00,10014.25161641,0.008300000000235742,10014.25991641
2024-06-08 13:00:00,10014.25161641,1.5833000000002357,10015.83491641
2024-06-08 14:00:00,10011.552629445001,-0.26054250000001045,10011.292086945
2024-06-08 15:00:00,10011.552629445001,-0.14804250000001049,10011.404586945
2024-06-08 16:00:00,10011.552629445001,0.22695749999998951,10011.779586945
2024-06-08 17:00:00,10011.552629445001,-0.035542500000010475,10011.517086945001
2024-06-08 18:00:00,10011.552629445001,-0.17054250000001048,10011.382086945001
2024-06-08 19:00:00,10011.552629445001,-0.38054250000001044,10011.172086945002
2024-06-08 20:00:00,10011.552629445001,0.4819574999999895,10012.034586945001
2024-06-08 21:00:00,10011.552629445001,0.14445749999998952,10011.697086945002
2024-06-08 22:00:00,10011.552629445001,0.7369574999999895,10012.289586945
2024-06-08 23:00:00,10011.552629445001,0.7894574999999895,10012.342086945
2024-06-09 00:00:00,10011.552629445001,0.9394574999999895,10012.492086945002
2024-06-09 01:00:00,10011.552629445001,0.9394574999999895,10012.492086945002
2024-06-09 02:00:00,10011.552629445001,1.7869574999999895,10013.339586945001
2024-06-09 03:00:00,10011.552629445001,1.1194574999999896,10012.672086945002
2024-06-09 04:00:00,10011.552629445001,0.9769574999999895,10012.529586945
2024-06-09 05:00:00,10011.552629445001,0.8269574999999895,10012.379586945
2024-06-09 06:00:00,10011.552629445001,0.4669574999999895,10012.019586945002
2024-06-09 07:00:00,10011.552629445001,1.0744574999999894,10012.627086945002
2024-06-09 08:00:00,10011.552629445001,0.7069574999999895,10012.259586945002
2024-06-09 09:00:00,10011.552629445001,0.5419574999999895,10012.094586945
2024-06-09 10:00:00,10011.552629445001,0.6394574999999895,10012.192086945
2024-06-09 11:00:00,10011.552629445001,0.4594574999999895,10012.012086945
2024-06-09 12:00:00,10011.552629445001,-2.1130425000000104,10009.439586945002
2024-06-09 13:00:00,10011.552629445001,-0.17054250000001048,10011.382086945001
2024-06-09 14:00:00,10011.552629445001,-0.2980425000000105,10011.254586945
2024-06-09 15:00:00,10011.552629445001,-0.7855425000000105,10010.767086945001
2024-06-09 16:00:00,10011.552629445001,-1.2655425000000105,10010.287086945002
2024-06-09 17:00:00,10011.552629445001,-1.8355425000000105,10009.717086945
2024-06-09 18:00:00,10011.552629445001,-2.0905425000000104,10009.462086945001
2024-06-09 19:00:00,10011.552629445001,-1.9255425000000104,10009.627086945002
2024-06-09 20:00:00,10011.552629445001,-1.7755425000000105,10009.777086945001
2024-06-09 21:00:00,10011.552629445001,-2.0905425000000104,10009.462086945001
2024-06-09 22:00:00,10011.552629445001,-1.2655425000000105,10010.287086945002
2024-06-09 23:00:00,10011.552629445001,-1.5205425000000103,10010.032086945
2024-06-10 00:00:00,10011.552629445001,-0.7480425000000105,10010.804586945002
2024-06-10 01:00:00,10011.552629445001,-1.5730425000000103,10009.979586945
2024-06-10 02:00:00,10011.552629445001,-2.0605425000000106,10009.492086945002
2024-06-10 03:00:00,10011.552629445001,-1.3105425000000104,10010.242086945002
2024-06-10 04:00:00,10011.552629445001,-1.5805425000000104,10009.972086945001
2024-06-10 05:00:00,10011.552629445001,-0.7780425000000104,10010.774586945001
2024-06-10 06:00:00,10011.552629445001,-0.043042500000010475,10011.509586945002
2024-06-10 07:00:00,10011.552629445001,1.1119574999999895,10012.664586945
2024-06-10 08:00:00,10011.552629445001,0.16695749999998952,10011.719586945
2024-06-10 09:00:00,10011.552629445001,0.1519574999999895,10011.704586945001
2024-06-10 10:00:00,10011.552629445001,0.2569574999999895,10011.809586945
2024-06-10 11:00:00,10011.552629445001,-0.028042500000010476,10011.524586945001
2024-06-10 12:00:00,10011.552629445001,0.7144574999999895,10012.267086945001
2024-06-10 13:00:00,10011.552629445001,0.4669574999999895,10012.019586945002
2024-06-10 14:00:00,10011.552629445001,-1.4605425000000105,10010.092086945
2024-06-10 15:00:00,10011.552629445001,-4.26554250000001,10007.287086945002
2024-06-10 16:00:00,10011.552629445001,-4.00304250000001,10007.549586945
2024-06-10 17:00:00,10011.552629445001,-4.49054250000001,10007.062086945001
2024-06-10 18:00:00,10011.552629445001,-3.24554250000001,10008.307086945
2024-06-10 19:00:00,10011.552629445001,-0.08804250000001047,10011.464586945001
2024-06-10 20:00:00,10011.552629445001,-1.4005425000000105,10010.152086945001
2024-06-10 21:00:00,10011.552629445001,-0.9430425000000104,10010.609586945002
2024-06-10 22:00:00,10009.104371340001,-0.2604637499999808,10008.84390759
2024-06-10 23:00:00,10009.104371340001,0.2870362500000192,10009.391407590001
2024-06-11 00:00:00,10009.104371340001,-0.6429637499999807,10008.46140759
2024-06-11 01:00:00,10009.104371340001,-6.20046374999998,10002.903907590002
2024-06-11 02:00:00,10009.104371340001,-9.55296374999998,9999.551407590001
2024-06-11 03:00:00,10009.104371340001,-7.88796374999998,10001.216407590002
2024-06-11 04:00:00,9993.396273472501,-0.8502624999997352,9992.5460109725
2024-06-11 05:00:00,9993.396273472501,-4.425262499999735,9988.971010972502
2024-06-11 06:00:00,9993.396273472501,-9.975262499999737,9983.4210109725
2024-06-11 07:00:00,9993.396273472501,-12.675262499999736,9980.721010972502
2024-06-11 08:00:00,9993.396273472501,-13.850262499999737,9979.5460109725
2024-06-11 09:00:00,9993.396273472501,-24.425262499999736,9968.971010972502
2024-06-11 10:00:00,9993.396273472501,-28.525262499999737,9964.871010972502
2024-06-11 11:00:00,9993.396273472501,-29.675262499999736,9963.721010972502
2024-06-11 12:00:00,9993.396273472501,-26.050262499999736,9967.346010972502
2024-06-11 13:00:00,9993.396273472501,-31.050262499999736,9962.346010972502
2024-06-11 14:00:00,9993.396273472501,-29.375262499999735,9964.021010972501
2024-06-11 15:00:00,9942.9849160725,0.0,9942.9849160725
2024-06-11 16:00:00,9939.6601545225,-0.8307749999999943,9938.8293795225
2024-06-11 17:00:00,9939.6601545225,7.619225000000006,9947.2793795225
2024-06-11 18:00:00,9939.6601545225,15.369225000000007,9955.0293795225
2024-06-11 19:00:00,9939.6601545225,22.71922500000001,9962.379379522501
2024-06-11 20:00:00,9939.6601545225,19.544225000000008,9959.2043795225
2024-06-11 21:00:00,9939.6601545225,22.34422500000001,9962.004379522501
2024-06-11 22:00:00,9939.6601545225,21.769225000000006,9961.4293795225
2024-06-11 23:00:00,9939.6601545225,20.894225000000006,9960.5543795225
2024-06-12 00:00:00,9939.6601545225,17.869225000000007,9957.5293795225
2024-06-12 01:00:00,9939.6601545225,16.219225000000005,9955.879379522501
2024-06-12 02:00:00,9939.6601545225,23.21922500000001,9962.879379522501
2024-06-12 03:00:00,9939.6601545225,22.694225000000007,9962.3543795225
2024-06-12 04:00:00,9939.6601545225,23.744225000000007,9963.4043795225
2024-06-12 05:00:00,9939.6601545225,18.344225000000005,9958.004379522501
2024-06-12 06:00:00,9939.6601545225,19.644225000000006,9959.3043795225
2024-06-12 07:00:00,9939.6601545225,23.71922500000001,9963.379379522501
2024-06-12 08:00:00,9956.8586897625,-0.2527199999999721,9956.605969762499
2024-06-12 09:00:00,9956.8586897625,-3.072719999999972,9953.785969762499
2024-06-12 10:00:00,9956.8586897625,-4.827719999999972,9952.0309697625
2024-06-12 11:00:00,9956.8586897625,-2.982719999999972,9953.8759697625
2024-06-12 12:00:00,9940.7855498025,0.0,9940.7855498025
2024-06-12 13:00:00,9940.7855498025,0.0,9940.7855498025
2024-06-12 14:00:00,9940.7855498025,0.0,9940.7855498025
2024-06-12 15:00:00,9940.7855498025,0.0,9940.7855498025
2024-06-12 16:00:00,9940.7855498025,0.0,9940.7855498025
2024-06-12 17:00:00,9939.318617703,-0.36654974999994006,9938.952067953
2024-06-12 18:00:00,9939.318617703,-10.75104974999994,9928.567567953
2024-06-12 19:00:00,9913.9939891185,0.0,9913.9939891185
2024-06-12 20:00:00,9912.290587843501,-0.4256374999999025,9911.8649503435
2024-06-12 21:00:00,9912.290587843501,5.049362500000098,9917.339950343501
2024-06-12 22:00:00,9912.290587843501,2.3618625000000977,9914.652450343501
2024-06-12 23:00:00,9912.290587843501,1.6243625000000976,9913.914950343502
2024-06-13 00:00:00,9912.290587843501,2.6118625000000977,9914.902450343501
2024-06-13 01:00:00,9912.290587843501,-1.9756374999999027,9910.314950343502
2024-06-13 02:00:00,9912.290587843501,-4.863137499999903,9907.4274503435
2024-06-13 03:00:00,9912.290587843501,-8.313137499999902,9903.977450343502
2024-06-13 04:00:00,9912.290587843501,-9.600637499999904,9902.689950343502
2024-06-13 05:00:00,9912.290587843501,-6.9631374999999025,9905.327450343502
2024-06-13 06:00:00,9912.290587843501,-7.563137499999903,9904.727450343502
2024-06-13 07:00:00,9912.290587843501,-5.263137499999903,9907.027450343501
2024-06-13 08:00:00,9912.290587843501,-7.100637499999903,9905.189950343502
2024-06-13 09:00:00,9912.290587843501,-8.888137499999903,9903.402450343501
2024-06-13 10:00:00,9912.290587843501,-3.7256374999999027,9908.564950343502
2024-06-13 11:00:00,9912.290587843501,-5.1506374999999025,9907.139950343502
2024-06-13 12:00:00,9912.290587843501,-5.138137499999903,9907.152450343501
2024-06-13 13:00:00,9912.290587843501,-6.688137499999903,9905.602450343502
2024-06-13 14:00:00,9912.290587843501,-9.713137499999903,9902.577450343502
2024-06-13 15:00:00,9889.101812181001,0.0,9889.101812181001
2024-06-13 16:00:00,9889.101812181001,0.0,9889.101812181001
2024-06-13 17:00:00,9889.101812181001,0.0,9889.101812181001
2024-06-13 18:00:00,9887.4294514185,-0.4178812500000277,9887.0115701685
2024-06-13 19:00:00,9887.4294514185,-3.842881250000028,9883.5865701685
2024-06-13 20:00:00,9887.4294514185,-2.717881250000028,9884.7115701685
2024-06-13 21:00:00,9887.4294514185,0.6196187499999724,9888.049070168501
