symbol,side,size,entry_price,entry_time,entry_regime,exit_price,exit_time,pnl,pnl_pct,commission,exit_reason,is_partial,remaining_size,position_id,entry_reasons,entry_fib_debug,exit_fib_debug
tBTCUSD,CLOSE_LONG,0.02,45479.7285,2024-01-12T14:00:00,ranging,44417.78,2024-01-12T15:00:00,-21.238969999999973,-2.3349930508050387,1.7767112,EMERGENCY_SL,False,0.0,tBTCUSD_2024-01-12T14:00:00,ZONE:low@0.250;ENTRY_LONG,"{'timestamp': '2024-01-12T14:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 997.0750598226497, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'reason': 'UNAVAILABLE_PASS', 'raw': {'available': False, 'reason': 'HTF_LEVELS_INCOMPLETE', 'missing_levels': [0.382, 0.5, 0.618, 0.786], 'htf_timeframe': '1D', 'selector': {'mode': 'fixed', 'selected': '1D', 'decision_path': [{'source': 'per_timeframe', 'success': True, 'timeframe': '1D'}]}}, 'policy': 'pass'}, 'ltf': {'price': 45457.0, 'atr': 498.53752991132484, 'tolerance': 997.0750598226497, 'levels': {'0.382': 47539.442, '0.5': 47165.5, '0.618': 46791.558, '0.786': 46259.166}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:low@0.250', 'ENTRY_LONG']}","[{'timestamp': '2024-01-12T15:00:00', 'price': 44440.0, 'reason': 'EMERGENCY_SL', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 1046.6010832255863, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2024-01-12T15:00:00', 'reason': 'EMERGENCY_SL', 'pnl_pct': -2.3349930508050387, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.02,42693.335999999996,2024-02-02T13:00:00,ranging,47194.391,2024-02-09T11:00:00,90.02110000000015,10.542757773719082,1.88777564,EMERGENCY_TP,False,0.0,tBTCUSD_2024-02-02T13:00:00,ZONE:low@0.250;ENTRY_LONG,"{'timestamp': '2024-02-02T13:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 501.74979100098074, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'reason': 'UNAVAILABLE_PASS', 'raw': {'available': False, 'reason': 'HTF_LEVELS_INCOMPLETE', 'missing_levels': [0.382, 0.5, 0.618, 0.786], 'htf_timeframe': '1D', 'selector': {'mode': 'fixed', 'selected': '1D', 'decision_path': [{'source': 'per_timeframe', 'success': True, 'timeframe': '1D'}]}}, 'policy': 'pass'}, 'ltf': {'price': 42672.0, 'atr': 250.87489550049037, 'tolerance': 501.74979100098074, 'levels': {'0.382': 42841.608, '0.5': 42658.0, '0.618': 42474.392, '0.786': 42212.984}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:low@0.250', 'ENTRY_LONG']}","[{'timestamp': '2024-02-09T11:00:00', 'price': 47218.0, 'reason': 'EMERGENCY_TP', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'SHORT', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 451.49521118266614, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2024-02-09T11:00:00', 'reason': 'EMERGENCY_TP', 'pnl_pct': 10.542757773719082, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.02,48760.367999999995,2024-02-13T14:00:00,ranging,54297.8375,2024-02-26T19:00:00,110.74939000000013,11.356496530132848,2.1719135,EMERGENCY_TP,False,0.0,tBTCUSD_2024-02-13T14:00:00,ZONE:high@0.400;ENTRY_LONG,"{'timestamp': '2024-02-13T14:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 703.4878276458282, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'reason': 'UNAVAILABLE_PASS', 'raw': {'available': False, 'reason': 'HTF_LEVELS_INCOMPLETE', 'missing_levels': [0.382, 0.5, 0.618, 0.786], 'htf_timeframe': '1D', 'selector': {'mode': 'fixed', 'selected': '1D', 'decision_path': [{'source': 'per_timeframe', 'success': True, 'timeframe': '1D'}]}}, 'policy': 'pass'}, 'ltf': {'price': 48736.0, 'atr': 351.7439138229141, 'tolerance': 703.4878276458282, 'levels': {'0.382': 49295.912, '0.5': 48991.0, '0.618': 48686.088, '0.786': 48251.976}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:high@0.400', 'ENTRY_LONG']}","[{'timestamp': '2024-02-26T19:00:00', 'price': 54325.0, 'reason': 'EMERGENCY_TP', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 382.95443840229296, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2024-02-26T19:00:00', 'reason': 'EMERGENCY_TP', 'pnl_pct': 11.356496530132848, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.02,61053.51149999999,2024-02-28T17:00:00,bull,67345.3105,2024-03-04T19:00:00,125.83598000000028,10.30538431847612,2.6938124200000004,EMERGENCY_TP,False,0.0,tBTCUSD_2024-02-28T17:00:00,ZONE:high@0.400;ENTRY_LONG,"{'timestamp': '2024-02-28T17:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 1522.9620255934888, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'reason': 'UNAVAILABLE_PASS', 'raw': {'available': False, 'reason': 'HTF_LEVELS_INCOMPLETE', 'missing_levels': [0.382, 0.5, 0.618, 0.786], 'htf_timeframe': '1D', 'selector': {'mode': 'fixed', 'selected': '1D', 'decision_path': [{'source': 'per_timeframe', 'success': True, 'timeframe': '1D'}]}}, 'policy': 'pass'}, 'ltf': {'price': 61023.0, 'atr': 761.4810127967444, 'tolerance': 1522.9620255934888, 'levels': {'0.382': 57019.772, '0.5': 56860.0, '0.618': 56700.228, '0.786': 56472.756}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:high@0.400', 'ENTRY_LONG']}","[{'timestamp': '2024-03-04T19:00:00', 'price': 67379.0, 'reason': 'EMERGENCY_TP', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 1009.4184053794479, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2024-03-04T19:00:00', 'reason': 'EMERGENCY_TP', 'pnl_pct': 10.30538431847612, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.02,66715.341,2024-03-05T15:00:00,ranging,63962.003000000004,2024-03-05T18:00:00,-55.066759999999924,-4.126993819907173,2.55848012,EMERGENCY_SL,False,0.0,tBTCUSD_2024-03-05T15:00:00,ZONE:high@0.400;ENTRY_LONG,"{'timestamp': '2024-03-05T15:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 1673.56088243556, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'reason': 'UNAVAILABLE_PASS', 'raw': {'available': False, 'reason': 'HTF_LEVELS_INCOMPLETE', 'missing_levels': [0.382, 0.5, 0.618, 0.786], 'htf_timeframe': '1D', 'selector': {'mode': 'fixed', 'selected': '1D', 'decision_path': [{'source': 'per_timeframe', 'success': True, 'timeframe': '1D'}]}}, 'policy': 'pass'}, 'ltf': {'price': 66682.0, 'atr': 836.78044121778, 'tolerance': 1673.56088243556, 'levels': {}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:high@0.400', 'ENTRY_LONG']}","[{'timestamp': '2024-03-05T18:00:00', 'price': 63994.0, 'reason': 'EMERGENCY_SL', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 1977.6445380080959, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2024-03-05T18:00:00', 'reason': 'EMERGENCY_SL', 'pnl_pct': -4.126993819907173, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.02,64025.996999999996,2024-03-05T18:00:00,bear,61310.3295,2024-03-05T19:00:00,-54.31334999999992,-4.2415075551263905,2.45241318,EMERGENCY_SL,False,0.0,tBTCUSD_2024-03-05T18:00:00,ZONE:high@0.400;ENTRY_LONG,"{'timestamp': '2024-03-05T18:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 1977.6445380080959, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'reason': 'UNAVAILABLE_PASS', 'raw': {'available': False, 'reason': 'HTF_LEVELS_INCOMPLETE', 'missing_levels': [0.382, 0.5, 0.618, 0.786], 'htf_timeframe': '1D', 'selector': {'mode': 'fixed', 'selected': '1D', 'decision_path': [{'source': 'per_timeframe', 'success': True, 'timeframe': '1D'}]}}, 'policy': 'pass'}, 'ltf': {'price': 63994.0, 'atr': 988.8222690040479, 'tolerance': 1977.6445380080959, 'levels': {}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:high@0.400', 'ENTRY_LONG']}","[{'timestamp': '2024-03-05T19:00:00', 'price': 61341.0, 'reason': 'EMERGENCY_SL', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 2278.8015143299276, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2024-03-05T19:00:00', 'reason': 'EMERGENCY_SL', 'pnl_pct': -4.2415075551263905, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.02,68111.0385,2024-03-11T00:00:00,ranging,66225.8705,2024-03-16T21:00:00,-37.70335999999981,-2.7677863111718533,2.6490348200000002,EMERGENCY_SL,False,0.0,tBTCUSD_2024-03-11T00:00:00,ZONE:high@0.400;ENTRY_LONG,"{'timestamp': '2024-03-11T00:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 1032.6805983056263, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'reason': 'UNAVAILABLE_PASS', 'raw': {'available': False, 'reason': 'HTF_LEVELS_INCOMPLETE', 'missing_levels': [0.382, 0.5, 0.618, 0.786], 'htf_timeframe': '1D', 'selector': {'mode': 'fixed', 'selected': '1D', 'decision_path': [{'source': 'per_timeframe', 'success': True, 'timeframe': '1D'}]}}, 'policy': 'pass'}, 'ltf': {'price': 68077.0, 'atr': 516.3402991528131, 'tolerance': 1032.6805983056263, 'levels': {'0.382': 69399.162, '0.5': 69256.5, '0.618': 69113.838, '0.786': 68910.726}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:high@0.400', 'ENTRY_LONG']}","[{'timestamp': '2024-03-16T21:00:00', 'price': 66259.0, 'reason': 'EMERGENCY_SL', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 1775.2299640465367, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2024-03-16T21:00:00', 'reason': 'EMERGENCY_SL', 'pnl_pct': -2.7677863111718533, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.02,71066.5155,2024-04-09T05:00:00,ranging,69305.33,2024-04-09T14:00:00,-35.22370999999985,-2.478221265822429,2.7722132000000004,EMERGENCY_SL,False,0.0,tBTCUSD_2024-04-09T05:00:00,ZONE:mid@0.300;ENTRY_LONG,"{'timestamp': '2024-04-09T05:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 907.4452303358958, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'reason': 'UNAVAILABLE_PASS', 'raw': {'available': False, 'reason': 'HTF_LEVELS_INCOMPLETE', 'missing_levels': [0.382, 0.5, 0.618, 0.786], 'htf_timeframe': '1D', 'selector': {'mode': 'fixed', 'selected': '1D', 'decision_path': [{'source': 'per_timeframe', 'success': True, 'timeframe': '1D'}]}}, 'policy': 'pass'}, 'ltf': {'price': 71031.0, 'atr': 453.7226151679479, 'tolerance': 907.4452303358958, 'levels': {'0.382': 71256.156, '0.5': 70791.0, '0.618': 70325.844, '0.786': 69663.588}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:mid@0.300', 'ENTRY_LONG']}","[{'timestamp': '2024-04-09T14:00:00', 'price': 69340.0, 'reason': 'EMERGENCY_SL', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 996.0991856542224, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2024-04-09T14:00:00', 'reason': 'EMERGENCY_SL', 'pnl_pct': -2.478221265822429, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.02,63261.615,2024-04-27T00:00:00,ranging,61757.106,2024-04-30T09:00:00,-30.090179999999965,-2.378233625556348,2.47028424,EMERGENCY_SL,False,0.0,tBTCUSD_2024-04-27T00:00:00,ZONE:mid@0.300;ENTRY_LONG,"{'timestamp': '2024-04-27T00:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 928.1958034700782, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'reason': 'UNAVAILABLE_PASS', 'raw': {'available': False, 'reason': 'HTF_LEVELS_INCOMPLETE', 'missing_levels': [0.382, 0.5, 0.618, 0.786], 'htf_timeframe': '1D', 'selector': {'mode': 'fixed', 'selected': '1D', 'decision_path': [{'source': 'per_timeframe', 'success': True, 'timeframe': '1D'}]}}, 'policy': 'pass'}, 'ltf': {'price': 63230.0, 'atr': 464.0979017350391, 'tolerance': 928.1958034700782, 'levels': {'0.382': 64498.638, '0.5': 64393.5, '0.618': 64288.362, '0.786': 64138.674}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:mid@0.300', 'ENTRY_LONG']}","[{'timestamp': '2024-04-30T09:00:00', 'price': 61788.0, 'reason': 'EMERGENCY_SL', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 938.2031244355298, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2024-04-30T09:00:00', 'reason': 'EMERGENCY_SL', 'pnl_pct': -2.378233625556348, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.02,63320.644499999995,2024-05-06T16:00:00,ranging,61667.151000000005,2024-05-08T20:00:00,-33.069869999999796,-2.6113023849591266,2.46668604,EMERGENCY_SL,False,0.0,tBTCUSD_2024-05-06T16:00:00,ZONE:high@0.400;ENTRY_LONG,"{'timestamp': '2024-05-06T16:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 966.2824025631627, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'reason': 'UNAVAILABLE_PASS', 'raw': {'available': False, 'reason': 'HTF_LEVELS_INCOMPLETE', 'missing_levels': [0.382, 0.5, 0.618, 0.786], 'htf_timeframe': '1D', 'selector': {'mode': 'fixed', 'selected': '1D', 'decision_path': [{'source': 'per_timeframe', 'success': True, 'timeframe': '1D'}]}}, 'policy': 'pass'}, 'ltf': {'price': 63289.0, 'atr': 483.14120128158135, 'tolerance': 966.2824025631627, 'levels': {'0.382': 64636.71, '0.5': 64330.5, '0.618': 64024.29, '0.786': 63588.33}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:high@0.400', 'ENTRY_LONG']}","[{'timestamp': '2024-05-08T20:00:00', 'price': 61698.0, 'reason': 'EMERGENCY_SL', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'UNAVAILABLE_PASS', 'tolerance': None, 'level_price': None, 'config': None}, 'ltf': {'reason': 'PASS', 'tolerance': 927.7356936427227, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2024-05-08T20:00:00', 'reason': 'EMERGENCY_SL', 'pnl_pct': -2.6113023849591266, 'remaining_size': 0.0}]"
