symbol,side,size,entry_price,entry_time,entry_regime,exit_price,exit_time,pnl,pnl_pct,commission,exit_reason,is_partial,remaining_size,position_id,entry_reasons,entry_fib_debug,exit_fib_debug
tBTCUSD,CLOSE_LONG,0.01,101520.735,2025-01-07T10:00:00,ranging,97948.0015,2025-01-07T15:00:00,-35.727335000000025,-3.5192155572947756,1.95896003,EMERGENCY_SL,False,0.0,tBTCUSD_2025-01-07T10:00:00,ZONE:low@0.250;ENTRY_LONG,"{'timestamp': '2025-01-07T10:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 698.9971346351913, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf': {'price': 101470.0, 'atr': 465.99808975679423, 'tolerance': 698.9971346351913, 'levels': {'0.382': 100572.072, '0.5': 99958.0, '0.618': 99343.928, '0.786': 98469.656}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:low@0.250', 'ENTRY_LONG']}","[{'timestamp': '2025-01-07T15:00:00', 'price': 97997.0, 'reason': 'EMERGENCY_SL', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 872.0878689024452, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2025-01-07T15:00:00', 'reason': 'EMERGENCY_SL', 'pnl_pct': -3.5192155572947756, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.01,98923.43699999999,2025-01-16T08:00:00,ranging,99265.3425,2025-01-16T15:00:00,3.4190550000000806,0.34562638578763505,1.98530685,CONF_DROP,False,0.0,tBTCUSD_2025-01-16T08:00:00,ZONE:low@0.250;ENTRY_LONG,"{'timestamp': '2025-01-16T08:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 975.9095706384267, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf': {'price': 98874.0, 'atr': 650.6063804256178, 'tolerance': 975.9095706384267, 'levels': {'0.382': 98792.48, '0.5': 98160.0, '0.618': 97527.52, '0.786': 96627.04}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:low@0.250', 'ENTRY_LONG']}","[{'timestamp': '2025-01-16T15:00:00', 'price': 99315.0, 'reason': 'CONF_DROP', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 1015.5723054021537, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2025-01-16T15:00:00', 'reason': 'CONF_DROP', 'pnl_pct': 0.34562638578763505, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.02,101350.65,2025-01-19T23:00:00,bear,107356.29500000001,2025-01-20T06:00:00,120.11290000000038,5.925610738559663,4.294251800000001,CONF_DROP,False,0.0,tBTCUSD_2025-01-19T23:00:00,ZONE:high@0.380;ENTRY_LONG,"{'timestamp': '2025-01-19T23:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 1521.6225940671957, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf': {'price': 101300.0, 'atr': 1014.4150627114637, 'tolerance': 1521.6225940671957, 'levels': {'0.382': 104371.72, '0.5': 104190.0, '0.618': 104008.28, '0.786': 103749.56}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:high@0.380', 'ENTRY_LONG']}","[{'timestamp': '2025-01-20T06:00:00', 'price': 107410.0, 'reason': 'CONF_DROP', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'SHORT', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 1930.8289662091702, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2025-01-20T06:00:00', 'reason': 'CONF_DROP', 'pnl_pct': 5.925610738559663, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.01,103031.48999999999,2025-01-20T17:00:00,ranging,106086.93000000001,2025-01-21T17:00:00,30.554400000000168,2.965539952882383,2.1217386,CONF_DROP,False,0.0,tBTCUSD_2025-01-20T17:00:00,ZONE:high@0.380;ENTRY_LONG,"{'timestamp': '2025-01-20T17:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 2504.17715656635, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf': {'price': 102980.0, 'atr': 1669.4514377108999, 'tolerance': 2504.17715656635, 'levels': {'0.382': 103745.66, '0.5': 102935.0, '0.618': 102124.34, '0.786': 100970.18}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:high@0.380', 'ENTRY_LONG']}","[{'timestamp': '2025-01-21T17:00:00', 'price': 106140.0, 'reason': 'CONF_DROP', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'SHORT', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 2203.9307118528004, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2025-01-21T17:00:00', 'reason': 'CONF_DROP', 'pnl_pct': 2.965539952882383, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.01,104072.01,2025-01-22T13:00:00,ranging,105147.40000000001,2025-01-23T14:00:00,10.75390000000014,1.0333133759980362,2.1029480000000005,CONF_DROP,False,0.0,tBTCUSD_2025-01-22T13:00:00,ZONE:low@0.250;ENTRY_LONG,"{'timestamp': '2025-01-22T13:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 1631.3279439651692, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf': {'price': 104020.0, 'atr': 1087.5519626434461, 'tolerance': 1631.3279439651692, 'levels': {'0.382': 104131.48, '0.5': 103440.0, '0.618': 102748.52, '0.786': 101764.04}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:low@0.250', 'ENTRY_LONG']}","[{'timestamp': '2025-01-23T14:00:00', 'price': 105200.0, 'reason': 'CONF_DROP', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'SHORT', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 1545.6374600606837, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2025-01-23T14:00:00', 'reason': 'CONF_DROP', 'pnl_pct': 1.0333133759980362, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.006,105012.48,2025-01-30T20:00:00,ranging,105377.285,2025-01-31T15:00:00,2.1888300000000456,0.3473920433076217,1.26452742,TP1 Hit (105085.84),True,0.004,tBTCUSD_2025-01-30T20:00:00,ZONE:low@0.250;ENTRY_LONG,"{'timestamp': '2025-01-30T20:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 1067.9037361979154, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf': {'price': 104960.0, 'atr': 711.9358241319435, 'tolerance': 1067.9037361979154, 'levels': {'0.382': 104792.36, '0.5': 104790.0, '0.618': 104787.64, '0.786': 104784.28}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:low@0.250', 'ENTRY_LONG']}","[{'timestamp': '2025-01-31T15:00:00', 'price': 105430.0, 'actions': [{'action': 'PARTIAL', 'size': 0.006, 'stop_price': 0.0, 'reason': 'TP1 Hit (105085.84)'}], 'position_side': 'LONG', 'current_atr': 581.0232609935643, 'fib_gate_summary': {'candidate': 'SHORT', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 937.9728108859058, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf_entry_debug': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf_entry_debug': {'price': 105430.0, 'atr': 625.3152072572706, 'tolerance': 937.9728108859058, 'levels': {'0.382': 105855.32, '0.5': 105650.0, '0.618': 105444.68, '0.786': 105152.36}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'htf_exit_config': {'fib_threshold_atr': 0.8, 'trail_atr_multiplier': 2.9}}, {'timestamp': '2025-01-31T15:00:00', 'reason': 'TP1 Hit (105085.84)', 'action': 'PARTIAL', 'close_size': 0.006, 'remaining_size': 0.004}]"
tBTCUSD,CLOSE_LONG,0.004,105012.48,2025-01-30T20:00:00,ranging,104617.66500000001,2025-01-31T17:00:00,0.6095700000000945,0.05804738636780071,0.8369413200000001,TRAIL_STOP,False,0.0,tBTCUSD_2025-01-30T20:00:00,ZONE:low@0.250;ENTRY_LONG,"{'timestamp': '2025-01-30T20:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 1067.9037361979154, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf': {'price': 104960.0, 'atr': 711.9358241319435, 'tolerance': 1067.9037361979154, 'levels': {'0.382': 104792.36, '0.5': 104790.0, '0.618': 104787.64, '0.786': 104784.28}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:low@0.250', 'ENTRY_LONG']}","[{'timestamp': '2025-01-31T15:00:00', 'price': 105430.0, 'actions': [{'action': 'PARTIAL', 'size': 0.006, 'stop_price': 0.0, 'reason': 'TP1 Hit (105085.84)'}], 'position_side': 'LONG', 'current_atr': 581.0232609935643, 'fib_gate_summary': {'candidate': 'SHORT', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 937.9728108859058, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf_entry_debug': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf_entry_debug': {'price': 105430.0, 'atr': 625.3152072572706, 'tolerance': 937.9728108859058, 'levels': {'0.382': 105855.32, '0.5': 105650.0, '0.618': 105444.68, '0.786': 105152.36}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'htf_exit_config': {'fib_threshold_atr': 0.8, 'trail_atr_multiplier': 2.9}}, {'timestamp': '2025-01-31T15:00:00', 'reason': 'TP1 Hit (105085.84)', 'action': 'PARTIAL', 'close_size': 0.006, 'remaining_size': 0.004}, {'timestamp': '2025-01-31T17:00:00', 'price': 104670.0, 'reason': 'TRAIL_STOP', 'source': 'TRAIL_STOP', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 940.3937678471351, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2025-01-31T17:00:00', 'reason': 'TRAIL_STOP', 'pnl_pct': 0.05804738636780071, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.01,102761.355,2025-01-31T18:00:00,ranging,99206.372,2025-02-02T03:00:00,-35.54982999999993,-3.4594551619137297,1.9841274400000002,EMERGENCY_SL,False,0.0,tBTCUSD_2025-01-31T18:00:00,ZONE:mid@0.320;ENTRY_LONG,"{'timestamp': '2025-01-31T18:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 1021.2218401610751, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf': {'price': 102710.0, 'atr': 680.8145601073834, 'tolerance': 1021.2218401610751, 'levels': {'0.382': 105855.32, '0.5': 105650.0, '0.618': 105444.68, '0.786': 105152.36}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:mid@0.320', 'ENTRY_LONG']}","[{'timestamp': '2025-02-02T03:00:00', 'price': 99256.0, 'reason': 'EMERGENCY_SL', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 861.4871883084372, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2025-02-02T03:00:00', 'reason': 'EMERGENCY_SL', 'pnl_pct': -3.4594551619137297, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.01,95830.8915,2025-02-17T15:00:00,ranging,96385.78300000001,2025-02-19T19:00:00,5.548915000000124,0.5790319711259416,1.9277156600000003,CONF_DROP,False,0.0,tBTCUSD_2025-02-17T15:00:00,ZONE:high@0.380;ENTRY_LONG,"{'timestamp': '2025-02-17T15:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 563.1517439280827, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf': {'price': 95783.0, 'atr': 375.43449595205516, 'tolerance': 563.1517439280827, 'levels': {'0.382': 96795.334, '0.5': 96634.5, '0.618': 96473.666, '0.786': 96244.682}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:high@0.380', 'ENTRY_LONG']}","[{'timestamp': '2025-02-19T19:00:00', 'price': 96434.0, 'reason': 'CONF_DROP', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'SHORT', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 760.7620413769494, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2025-02-19T19:00:00', 'reason': 'CONF_DROP', 'pnl_pct': 0.5790319711259416, 'remaining_size': 0.0}]"
tBTCUSD,CLOSE_LONG,0.01,97169.56049999999,2025-02-21T17:00:00,ranging,96401.77500000001,2025-02-23T23:00:00,-7.677854999999836,-0.7901502240508576,1.9280355000000002,CONF_DROP,False,0.0,tBTCUSD_2025-02-21T17:00:00,ZONE:high@0.380;ENTRY_LONG,"{'timestamp': '2025-02-21T17:00:00', 'summary': {'candidate': 'LONG', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 785.5578679315757, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}, 'htf': {'price': 101860.0, 'atr': 488.77155104245264, 'tolerance': 2199.4719796910367, 'levels': {'0.382': 99556.576, '0.5': 98184.0, '0.618': 96811.424, '0.786': 94857.24799999999}, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': [], 'reason': 'PASS'}, 'ltf': {'price': 97121.0, 'atr': 523.7052452877172, 'tolerance': 785.5578679315757, 'levels': {'0.382': 96406.354, '0.5': 96258.5, '0.618': 96110.646, '0.786': 95900.142}, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}, 'reason': 'PASS'}, 'reasons': ['ZONE:high@0.380', 'ENTRY_LONG']}","[{'timestamp': '2025-02-23T23:00:00', 'price': 96450.0, 'reason': 'CONF_DROP', 'source': 'TRADITIONAL_EXIT', 'fib_gate_summary': {'candidate': 'SHORT', 'htf': {'reason': 'PASS', 'tolerance': 2199.4719796910367, 'level_price': None, 'config': {'long_min_level': None, 'short_max_level': None, 'long_target_levels': None, 'short_target_levels': None}, 'targets': []}, 'ltf': {'reason': 'PASS', 'tolerance': 431.81693524069897, 'level_price': None, 'config': {'long_max_level': 0.146, 'short_min_level': 0.236}}}}, {'timestamp': '2025-02-23T23:00:00', 'reason': 'CONF_DROP', 'pnl_pct': -0.7901502240508576, 'remaining_size': 0.0}]"
